demand_id,Destination_State,Destination_City,opportunity_name,Origin_Lat,Origin_Lon,Destination_Lat,Destination_Lon,distance_km,distance_mean,distance_variance
355030812000012,SP,SÃO PAULO,UBS BUTANTA,-23.572613408345173,-46.72883091407952,-23.57669,-46.73388,0.68520813781907,0.6200527358524399,0.07088938047997076
355030812000013,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.574072430477255,-46.72540641090691,-23.5767376,-46.7206164,0.5711624626131602,0.5731510554421142,0.06696636363438849
355030812000014,SP,SÃO PAULO,UBS BUTANTA,-23.575113494135092,-46.727687291391064,-23.57669,-46.73388,0.6558357550287421,0.6200527358524399,0.07088938047997076
355030812000015,SP,SÃO PAULO,UBS BUTANTA,-23.577129266763155,-46.72750532930101,-23.57669,-46.73388,0.6525530070993187,0.6200527358524399,0.07088938047997076
355030812000016,SP,SÃO PAULO,UBS BUTANTA,-23.57894654066096,-46.72944595994257,-23.57669,-46.73388,0.5170428150526564,0.6200527358524399,0.07088938047997076
355030812000017,SP,SÃO PAULO,UBS BUTANTA,-23.580165845995626,-46.73214495905789,-23.57669,-46.73388,0.42374707053407284,0.6200527358524399,0.07088938047997076
355030812000018,SP,SÃO PAULO,UBS BUTANTA,-23.577945580324425,-46.73469375090262,-23.57669,-46.73388,0.16198029043649342,0.6200527358524399,0.07088938047997076
355030812000019,SP,SÃO PAULO,UBS BUTANTA,-23.575158676836413,-46.73827771063216,-23.57669,-46.73388,0.4798963074258946,0.6200527358524399,0.07088938047997076
355030812000020,SP,SÃO PAULO,UBS SAO REMO,-23.568904801755753,-46.73828243132435,-23.5636601,-46.7433416,0.7772783081450849,0.5195648134301512,0.10898845217440861
355030812000021,SP,SÃO PAULO,UBS BUTANTA,-23.569904645025634,-46.72942343865448,-23.57669,-46.73388,0.8784738014021677,0.6200527358524399,0.07088938047997076
355030812000022,SP,SÃO PAULO,UBS BUTANTA,-23.56899760309838,-46.72788981425702,-23.57669,-46.73388,1.0486934447486398,0.6200527358524399,0.07088938047997076
355030812000023,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.56940808664897,-46.726998276144144,-23.5767376,-46.7206164,1.0408620178520631,0.5731510554421142,0.06696636363438849
355030812000024,SP,SÃO PAULO,UBS BUTANTA,-23.571138733211285,-46.729258299868285,-23.57669,-46.73388,0.774979714677647,0.6200527358524399,0.07088938047997076
355030812000025,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.567636466021657,-46.71962864587326,-23.5767376,-46.7206164,1.0130006610790083,0.5731510554421142,0.06696636363438849
355030812000026,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.573084178866424,-46.72180816160226,-23.5767376,-46.7206164,0.42251813189709553,0.5731510554421142,0.06696636363438849
355030812000027,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.574694836496523,-46.722190719354494,-23.5767376,-46.7206164,0.27751147692524714,0.5731510554421142,0.06696636363438849
355030812000028,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.57462999537229,-46.71984364723891,-23.5767376,-46.7206164,0.2463909023357622,0.5731510554421142,0.06696636363438849
355030812000029,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.575333601690108,-46.724694771548634,-23.5767376,-46.7206164,0.4444202677454948,0.5731510554421142,0.06696636363438849
355030812000030,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.580241450926362,-46.72589789533566,-23.5767376,-46.7206164,0.6642732722717313,0.5731510554421142,0.06696636363438849
355030812000031,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.583126571734216,-46.72816030629854,-23.58562,-46.73216,0.49289618191181955,0.6891583435488525,0.08803364288339993
355030812000032,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.582002351651553,-46.73012510824676,-23.58562,-46.73216,0.45130456532696844,0.6891583435488525,0.08803364288339993
355030812000033,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.583989598786992,-46.73196582266716,-23.58562,-46.73216,0.18165520239844155,0.6891583435488525,0.08803364288339993
355030812000034,SP,SÃO PAULO,UBS BUTANTA,-23.58113485467488,-46.73749355449227,-23.57669,-46.73388,0.6151451651577302,0.6200527358524399,0.07088938047997076
355030812000035,SP,SÃO PAULO,UBS BUTANTA,-23.578761322895435,-46.73774095361687,-23.57669,-46.73388,0.4560312727610573,0.6200527358524399,0.07088938047997076
355030812000036,SP,SÃO PAULO,UBS BUTANTA,-23.578017182976417,-46.74099784079478,-23.57669,-46.73388,0.7413171309212196,0.6200527358524399,0.07088938047997076
355030812000038,SP,SÃO PAULO,AMA UBS VILA NOVA JAGUARE,-23.559928584872928,-46.728397925045186,-23.55683,-46.73189,0.49485337087445747,1.3717486231416633,0.16924311352161142
355030812000039,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.57173158122755,-46.711987357600435,-23.57914,-46.71517,0.8824810012829534,0.9813135723156715,0.16975010477221564
355030812000040,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.570763569259103,-46.71310609705928,-23.57914,-46.71517,0.9513313570358167,0.9813135723156715,0.16975010477221564
355030812000041,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.571601815503225,-46.71530574000507,-23.5767376,-46.7206164,0.7857732865316821,0.5731510554421142,0.06696636363438849
355030812000042,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.573117697193638,-46.71689687338391,-23.5767376,-46.7206164,0.5521805315140839,0.5731510554421142,0.06696636363438849
355030812000043,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.575989703494777,-46.71113806589997,-23.57914,-46.71517,0.5395688120667895,0.9813135723156715,0.16975010477221564
355030812000044,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.577655079968572,-46.71706051237963,-23.57914,-46.71517,0.25355370177855435,0.9813135723156715,0.16975010477221564
355030812000045,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.58036444860147,-46.721291111234855,-23.5767376,-46.7206164,0.4075434409145489,0.5731510554421142,0.06696636363438849
355030812000046,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.58834801600376,-46.73503555319775,-23.58562,-46.73216,0.42123424397794373,0.6891583435488525,0.08803364288339993
355030812000047,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.585287194427206,-46.73519372674799,-23.58562,-46.73216,0.31185372958329527,0.6891583435488525,0.08803364288339993
355030812000048,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.583425580727848,-46.737134644927316,-23.58562,-46.73216,0.5629550336963909,0.6891583435488525,0.08803364288339993
355030812000049,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.582402736401956,-46.73652901495965,-23.58562,-46.73216,0.5708368203746829,0.6891583435488525,0.08803364288339993
355030812000050,SP,SÃO PAULO,UBS BUTANTA,-23.580727789701047,-46.740802597909244,-23.57669,-46.73388,0.8362725550113415,0.6200527358524399,0.07088938047997076
355030812000051,SP,SÃO PAULO,UBS BUTANTA,-23.57846232941978,-46.7428696407065,-23.57669,-46.73388,0.938431108445165,0.6200527358524399,0.07088938047997076
355030812000052,SP,SÃO PAULO,AMA UBS VILA NOVA JAGUARE,-23.557790206445862,-46.72037801549731,-23.55683,-46.73189,1.180138141514839,1.3717486231416633,0.16924311352161142
355030812000053,SP,SÃO PAULO,UBS MANOEL JOAQUIM PERA,-23.56167257083969,-46.70863829537915,-23.5554,-46.69058,1.9702163956979077,0.8094363579419314,0.1408413570470066
355030812000054,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.565357793183573,-46.710112227330434,-23.57914,-46.71517,1.6113696991677733,0.9813135723156715,0.16975010477221564
355030812000055,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.56952273616972,-46.70682059163802,-23.57914,-46.71517,1.3641800121225334,0.9813135723156715,0.16975010477221564
355030812000056,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.57120497055071,-46.70992527180042,-23.57914,-46.71517,1.029066386273828,0.9813135723156715,0.16975010477221564
355030812000057,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.57280960651958,-46.70687998967402,-23.57914,-46.71517,1.0989588193524231,0.9813135723156715,0.16975010477221564
355030812000058,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.578984250561636,-46.71264652057501,-23.57914,-46.71517,0.25817367874049185,0.9813135723156715,0.16975010477221564
355030812000059,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.58040594098167,-46.7135590144029,-23.57914,-46.71517,0.21610406190798565,0.9813135723156715,0.16975010477221564
355030812000060,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.580375032076294,-46.71647088078611,-23.57914,-46.71517,0.19063968953208713,0.9813135723156715,0.16975010477221564
355030812000062,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.581561691630736,-46.718379587734454,-23.57914,-46.71517,0.4234120525460456,0.9813135723156715,0.16975010477221564
355030812000063,SP,SÃO PAULO,UBS BUTANTA,-23.581744076079968,-46.7415481373088,-23.57669,-46.73388,0.9623082660473282,0.6200527358524399,0.07088938047997076
355030812000064,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.579583749022277,-46.74342644698513,-23.58312,-46.75182,0.9420681658106206,0.673851236349446,0.055857061916136375
355030812000066,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.5798986819639,-46.74561675435733,-23.58312,-46.75182,0.7268049568300792,0.673851236349446,0.055857061916136375
355030812000069,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.58269827656924,-46.74846842571617,-23.58312,-46.75182,0.34529227035314936,0.673851236349446,0.055857061916136375
355030812000070,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.57919365694286,-46.74884456387492,-23.58312,-46.75182,0.5304206422750709,0.673851236349446,0.055857061916136375
355030812000071,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.57996297361145,-46.74752356260233,-23.58312,-46.75182,0.5608912284477661,0.673851236349446,0.055857061916136375
355030812000072,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.585518404312015,-46.75257807973939,-23.58312,-46.75182,0.2766704300731937,0.673851236349446,0.055857061916136375
355030812000073,SP,SÃO PAULO,UBS BUTANTA,-23.575813170473687,-46.7331055046635,-23.57669,-46.73388,0.12522509085551078,0.6200527358524399,0.07088938047997076
355030812000074,SP,SÃO PAULO,UBS BUTANTA,-23.574250488994245,-46.73173435770049,-23.57669,-46.73388,0.34781216631875134,0.6200527358524399,0.07088938047997076
355030812000075,SP,SÃO PAULO,UBS BUTANTA,-23.573259855151694,-46.73060440353342,-23.57669,-46.73388,0.5060958257346339,0.6200527358524399,0.07088938047997076
355030812000076,SP,SÃO PAULO,UBS BUTANTA,-23.573975101216305,-46.72888733578651,-23.57669,-46.73388,0.5917498904141655,0.6200527358524399,0.07088938047997076
355030812000077,SP,SÃO PAULO,UBS BUTANTA,-23.576097377517257,-46.72934080251545,-23.57669,-46.73388,0.4679959409951501,0.6200527358524399,0.07088938047997076
355030812000078,SP,SÃO PAULO,UBS BUTANTA,-23.57880293404285,-46.732833265853586,-23.57669,-46.73388,0.25725260986805776,0.6200527358524399,0.07088938047997076
355030812000079,SP,SÃO PAULO,UBS BUTANTA,-23.576821656145132,-46.73562192669264,-23.57669,-46.73388,0.17841581127987335,0.6200527358524399,0.07088938047997076
355030812000080,SP,SÃO PAULO,UBS BUTANTA,-23.573365793940763,-46.73388103773341,-23.57669,-46.73388,0.3681628948700566,0.6200527358524399,0.07088938047997076
355030812000082,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.573590911134428,-46.72348091022459,-23.5767376,-46.7206164,0.4549309488435342,0.5731510554421142,0.06696636363438849
355030812000083,SP,SÃO PAULO,UBS BUTANTA,-23.57587273725598,-46.72754932348306,-23.57669,-46.73388,0.65255694498637,0.6200527358524399,0.07088938047997076
355030812000084,SP,SÃO PAULO,UBS BUTANTA,-23.57637732813482,-46.72744199566306,-23.57669,-46.73388,0.6581157614400669,0.6200527358524399,0.07088938047997076
355030812000085,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.57753158128303,-46.72666958618949,-23.5767376,-46.7206164,0.6241438685800551,0.5731510554421142,0.06696636363438849
355030812000086,SP,SÃO PAULO,UBS BUTANTA,-23.578503988586213,-46.72979720278993,-23.57669,-46.73388,0.46267135162698836,0.6200527358524399,0.07088938047997076
355030812000087,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.581323461628728,-46.73303468922576,-23.58562,-46.73216,0.48415523302529667,0.6891583435488525,0.08803364288339993
355030812000088,SP,SÃO PAULO,UBS BUTANTA,-23.57771772782376,-46.73710521962601,-23.57669,-46.73388,0.3483552932913014,0.6200527358524399,0.07088938047997076
355030812000089,SP,SÃO PAULO,UBS BUTANTA,-23.571735910785566,-46.73354818754179,-23.57669,-46.73388,0.5497204172329104,0.6200527358524399,0.07088938047997076
355030812000090,SP,SÃO PAULO,UBS BUTANTA,-23.569108814192177,-46.72920463763465,-23.57669,-46.73388,0.96580615942086,0.6200527358524399,0.07088938047997076
355030812000091,SP,SÃO PAULO,UBS BUTANTA,-23.569675393221484,-46.728042984703066,-23.57669,-46.73388,0.9790843706436854,0.6200527358524399,0.07088938047997076
355030812000092,SP,SÃO PAULO,UBS BUTANTA,-23.569818479596773,-46.72745717386695,-23.57669,-46.73388,1.004529290349859,0.6200527358524399,0.07088938047997076
355030812000093,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.57052244472619,-46.726796779583815,-23.5767376,-46.7206164,0.9337413764753835,0.5731510554421142,0.06696636363438849
355030812000094,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.572174379512628,-46.72406772183947,-23.5767376,-46.7206164,0.616073848186633,0.5731510554421142,0.06696636363438849
355030812000095,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.56958958001537,-46.72636175654965,-23.5767376,-46.7206164,0.9852508616522153,0.5731510554421142,0.06696636363438849
355030812000096,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.570486053595985,-46.72453256272332,-23.5767376,-46.7206164,0.7995008607726004,0.5731510554421142,0.06696636363438849
355030812000097,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.572596903740774,-46.71950859287584,-23.5767376,-46.7206164,0.472328968193267,0.5731510554421142,0.06696636363438849
355030812000098,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.571072837800955,-46.71776172436503,-23.5767376,-46.7206164,0.69176209712587,0.5731510554421142,0.06696636363438849
355030812000099,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.574133094064624,-46.71928262606415,-23.5767376,-46.7206164,0.3189738729960771,0.5731510554421142,0.06696636363438849
355030812000100,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.57557099593221,-46.71993776398821,-23.5767376,-46.7206164,0.14660459246064067,0.5731510554421142,0.06696636363438849
355030812000101,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.576686612066574,-46.723686350560584,-23.5767376,-46.7206164,0.3134370030664066,0.5731510554421142,0.06696636363438849
355030812000102,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.57812560941124,-46.722083672545516,-23.5767376,-46.7206164,0.21462931780503486,0.5731510554421142,0.06696636363438849
355030812000103,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.583457978849488,-46.730038735505744,-23.58562,-46.73216,0.32283246558019996,0.6891583435488525,0.08803364288339993
355030812000104,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.5862660143345,-46.732855309489985,-23.58562,-46.73216,0.10077841995681636,0.6891583435488525,0.08803364288339993
355030812000105,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.582174843569423,-46.734965500659406,-23.58562,-46.73216,0.4770720979334378,0.6891583435488525,0.08803364288339993
355030812000106,SP,SÃO PAULO,UBS BUTANTA,-23.579960140724623,-46.73571949185638,-23.57669,-46.73388,0.407959348710864,0.6200527358524399,0.07088938047997076
355030812000107,SP,SÃO PAULO,UBS BUTANTA,-23.57993532695587,-46.73932304618665,-23.57669,-46.73388,0.6617489670842867,0.6200527358524399,0.07088938047997076
355030812000108,SP,SÃO PAULO,UBS BUTANTA,-23.570751520383183,-46.73230726275972,-23.57669,-46.73388,0.6770117545437446,0.6200527358524399,0.07088938047997076
355030812000109,SP,SÃO PAULO,UBS BUTANTA,-23.570331702828305,-46.73202085815758,-23.57669,-46.73388,0.7293217489937122,0.6200527358524399,0.07088938047997076
355030812000110,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.571103100104054,-46.712458476043864,-23.57914,-46.71517,0.932149801816755,0.9813135723156715,0.16975010477221564
355030812000111,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.570388880886938,-46.71361742831698,-23.57914,-46.71517,0.9820783703390963,0.9813135723156715,0.16975010477221564
355030812000112,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.5720675761032,-46.71393542855887,-23.57914,-46.71517,0.7933600305676023,0.9813135723156715,0.16975010477221564
355030812000113,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.575081079362544,-46.71421592539741,-23.57914,-46.71517,0.45996354861837513,0.9813135723156715,0.16975010477221564
355030812000114,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.57662070233515,-46.71857662536835,-23.5767376,-46.7206164,0.20862605321984296,0.5731510554421142,0.06696636363438849
355030812000115,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.58339535573363,-46.72279918129381,-23.5767376,-46.7206164,0.7702912315774473,0.5731510554421142,0.06696636363438849
355030812000116,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.58478126000981,-46.73460307101062,-23.58562,-46.73216,0.26611637080445855,0.6891583435488525,0.08803364288339993
355030812000117,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.586067447899275,-46.736291155622524,-23.58562,-46.73216,0.42458857222748625,0.6891583435488525,0.08803364288339993
355030812000118,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.583957297877202,-46.73973574612255,-23.58562,-46.73216,0.7949221566564528,0.6891583435488525,0.08803364288339993
355030812000119,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.58207290666613,-46.73643988885157,-23.58562,-46.73216,0.5875286795810252,0.6891583435488525,0.08803364288339993
355030812000120,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.582776428728703,-46.73601651026795,-23.58562,-46.73216,0.5041310825249102,0.6891583435488525,0.08803364288339993
355030812000121,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.583125660183825,-46.73559387077192,-23.58562,-46.73216,0.446292733550533,0.6891583435488525,0.08803364288339993
355030812000122,SP,SÃO PAULO,UBS BUTANTA,-23.58156602659905,-46.739713073898486,-23.57669,-46.73388,0.8038542686868917,0.6200527358524399,0.07088938047997076
355030812000123,SP,SÃO PAULO,UBS BUTANTA,-23.57976921967138,-46.742793058399634,-23.57669,-46.73388,0.971663517902164,0.6200527358524399,0.07088938047997076
355030812000124,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.57864885604025,-46.7436237667547,-23.58312,-46.75182,0.9722201662143704,0.673851236349446,0.055857061916136375
355030812000125,SP,SÃO PAULO,AMA UBS VILA NOVA JAGUARE,-23.55897674101075,-46.72036889363159,-23.55683,-46.73189,1.200050928511162,1.3717486231416633,0.16924311352161142
355030812000126,SP,SÃO PAULO,AMA UBS VILA NOVA JAGUARE,-23.558962776561515,-46.7216279021123,-23.55683,-46.73189,1.0740194638979148,1.3717486231416633,0.16924311352161142
355030812000127,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.563661902726405,-46.70929805163796,-23.57914,-46.71517,1.8160179811776207,0.9813135723156715,0.16975010477221564
355030812000128,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.568007631119624,-46.71014592191225,-23.57914,-46.71517,1.3353537004836658,0.9813135723156715,0.16975010477221564
355030812000129,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.56637660077511,-46.70623777175678,-23.57914,-46.71517,1.6821566695553096,0.9813135723156715,0.16975010477221564
355030812000130,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.57044551822581,-46.70358762723309,-23.57914,-46.71517,1.524870461492596,0.9813135723156715,0.16975010477221564
355030812000131,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.575916570359915,-46.709049196577304,-23.57914,-46.71517,0.7196171881876524,0.9813135723156715,0.16975010477221564
355030812000132,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.581169328172127,-46.71469060009188,-23.57914,-46.71517,0.23001850802998744,0.9813135723156715,0.16975010477221564
355030812000133,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.580919996899777,-46.71649767368158,-23.57914,-46.71517,0.2392309223408497,0.9813135723156715,0.16975010477221564
355030812000134,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.58252207971689,-46.71835906355112,-23.57914,-46.71517,0.4962640116478045,0.9813135723156715,0.16975010477221564
355030812000135,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.583650979086016,-46.71982129440016,-23.57914,-46.71517,0.6892257049995241,0.9813135723156715,0.16975010477221564
355030812000136,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.583187772157398,-46.74303727280606,-23.58312,-46.75182,0.8965444169848531,0.673851236349446,0.055857061916136375
355030812000137,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.582785049221076,-46.74451296976295,-23.58312,-46.75182,0.7468015934505996,0.673851236349446,0.055857061916136375
355030812000138,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.582100792833582,-46.74676957078602,-23.58312,-46.75182,0.5277471282318311,0.673851236349446,0.055857061916136375
355030812000139,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.58204298324991,-46.74595334318326,-23.58312,-46.75182,0.6106163641456901,0.673851236349446,0.055857061916136375
355030812000140,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.581480683712453,-46.745641365337896,-23.58312,-46.75182,0.656311819901472,0.673851236349446,0.055857061916136375
355030812000141,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.58122146159458,-46.74552224184095,-23.58312,-46.75182,0.6763736779345159,0.673851236349446,0.055857061916136375
355030812000142,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.581556258293517,-46.746177324217825,-23.58312,-46.75182,0.6014636926484558,0.673851236349446,0.055857061916136375
355030812000143,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.57970406518089,-46.74877538695787,-23.58312,-46.75182,0.4896093636647713,0.673851236349446,0.055857061916136375
355030812000144,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.584460981810317,-46.74801626257346,-23.58312,-46.75182,0.41570670552800426,0.673851236349446,0.055857061916136375
355030812000145,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.57415336265312,-46.717409326391255,-23.5767376,-46.7206164,0.43485436293117935,0.5731510554421142,0.06696636363438849
355030812000146,SP,SÃO PAULO,AMA 12H JARDIM PERI PERI,-23.58788844321725,-46.732478573798765,-23.58562,-46.73216,0.2533309988459558,0.6891583435488525,0.08803364288339993
355030812000147,SP,SÃO PAULO,UBS BUTANTA,-23.57605285572182,-46.73129144898116,-23.57669,-46.73388,0.2735044403340097,0.6200527358524399,0.07088938047997076
355030812000148,SP,SÃO PAULO,UBS BUTANTA,-23.57493853831322,-46.730506982437994,-23.57669,-46.73388,0.39520624334105686,0.6200527358524399,0.07088938047997076
355030812000149,SP,SÃO PAULO,UBS BUTANTA,-23.57439925078794,-46.73301168589531,-23.57669,-46.73388,0.26874417835373193,0.6200527358524399,0.07088938047997076
355030812000150,SP,SÃO PAULO,UBS BUTANTA,-23.574385092763805,-46.73347388035084,-23.57669,-46.73388,0.2586179643556684,0.6200527358524399,0.07088938047997076
355030812000151,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.584464132752423,-46.742176291650644,-23.58312,-46.75182,0.9955869992787982,0.673851236349446,0.055857061916136375
355030812000152,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.583676845567226,-46.74315732374354,-23.58312,-46.75182,0.8864049615757824,0.673851236349446,0.055857061916136375
355030812000153,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.571216331939738,-46.72611746515189,-23.5767376,-46.7206164,0.830231187922853,0.5731510554421142,0.06696636363438849
355030812000154,SP,SÃO PAULO,UBS CONJUNTO DO IPESP,-23.572216409562017,-46.72681852898894,-23.5767376,-46.7206164,0.8072126488902798,0.5731510554421142,0.06696636363438849
355030812000156,SP,SÃO PAULO,UBS BUTANTA,-23.57600192102705,-46.74080950042327,-23.57669,-46.73388,0.7114709787666541,0.6200527358524399,0.07088938047997076
355030812000157,SP,SÃO PAULO,UBS BUTANTA,-23.57668834658649,-46.74064700282354,-23.57669,-46.73388,0.6907880835524316,0.6200527358524399,0.07088938047997076
355030812000158,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.582363301048403,-46.74539204063625,-23.58312,-46.75182,0.6614781893507371,0.673851236349446,0.055857061916136375
355030812000159,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.580999667472362,-46.74607894050621,-23.58312,-46.75182,0.6313333118273072,0.673851236349446,0.055857061916136375
355030812000160,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.581202691870917,-46.71738619664216,-23.57914,-46.71517,0.3215076841331186,0.9813135723156715,0.16975010477221564
355030812000161,SP,SÃO PAULO,UBS CAXINGUI NANCI ABRANCHES,-23.583262181191277,-46.71710056971873,-23.57914,-46.71517,0.4972582109372652,0.9813135723156715,0.16975010477221564
355030812000162,SP,SÃO PAULO,UBS BUTANTA,-23.576351125770575,-46.73979829858786,-23.57669,-46.73388,0.6053161735007624,0.6200527358524399,0.07088938047997076
355030812000163,SP,SÃO PAULO,UBS BUTANTA,-23.57643570070036,-46.741306322947516,-23.57669,-46.73388,0.7586163805495452,0.6200527358524399,0.07088938047997076
355030812000164,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.581516274791127,-46.748658632995934,-23.58312,-46.75182,0.36835527809790614,0.673851236349446,0.055857061916136375
355030812000165,SP,SÃO PAULO,UBS SAO JORGE CIDADE ADEMAR,-23.581948836906168,-46.746806153338234,-23.58312,-46.75182,0.5279807256082352,0.673851236349446,0.055857061916136375
355030813000001,SP,SÃO PAULO,UBS VILA DIONISIA,-23.465302222198773,-46.661530029058234,-23.4676,-46.6612,0.2567042848526341,0.5097494342686909,0.07226713643559256
355030813000002,SP,SÃO PAULO,UBS VILA DIONISIA,-23.46480804028565,-46.66467581878452,-23.4676,-46.6612,0.47086901961790595,0.5097494342686909,0.07226713643559256
355030813000003,SP,SÃO PAULO,UBS VILA DIONISIA,-23.464524821263037,-46.66299034655674,-23.4676,-46.6612,0.38658894693394547,0.5097494342686909,0.07226713643559256
355030813000004,SP,SÃO PAULO,UBS VILA DIONISIA,-23.464267335474954,-46.65910925195023,-23.4676,-46.6612,0.4264484584024794,0.5097494342686909,0.07226713643559256
